URL,Title,Description,Content,raw_full_content,spacy_full_content,final_full_content,topic
https://www.wired.com/story/iris-nodoca-ai-throat-exam-routine-physical/,A New Device Eases One of the Most Annoying Parts of Routine Physicals,Nobody likes getting a swab shoved up their nose. A startup in Japan has developed a much less intrusive system.,"When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongs 3988 chars","When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongside measuring body temperature and listening to a heartbeat. However, the patterns of findings that appear in the throat differ depending on the pathogen, and an enormous amount of information lies hidden there. A Japanese company called Iris, led by Sho Okuyama, is seeking to unlock that information using artificial intelligence. The system developed by Iris, Nodoca, uses AI to analyze images of the pharynx captured with a compact cameraequipped device, together with information from the patients medical interview and other data, and returns an influenza assessment in a little over 10 seconds. It eliminates the need for the conventional testone that is prone to causing discomfort because it requires inserting a swab deep into the nose to collect a nasal specimenand can also be used at an earlier stage after symptom onset. In 2022, it became the first AIequipped medical device in Japan to receive approval as a new medical device and gain coverage under the national health insurance system. It has since been introduced at more than 2,000 medical institutions across Japan. In October 2025, it also received approval for an additional function related to Covid19. Okuyama is a former emergency physician who also has experience practicing medicine on remote islands. On an island with only a few hundred residents, the only medical equipment available was essentially a stethoscope, and he says he had to rely on his own eyes and ears to treat patients. When people hear medical AI, they tend to think of the part that makes diagnoses, Okuyama says. But the real differentiating factor lies in sensinghow the data is acquired. We developed our own hardware and ventured into the area of pharyngeal images, which no one had touched. When the company was founded in 2017, there was no training data for AI focused on the throat. Okuyama therefore lent dedicated cameras to around 100 medical institutions and, over the course of about three years, collected data with patients consent. By overcoming three major uncertaintiesthe development of the hardware, the collection of training data, and whether AIassisted diagnosis could truly be made to workthe company opened the path to practical implementation. Once Nodoca had been commercialized, its accuracy improved at an accelerating pace. Every time it is used in clinical practice, anonymized processed data are accumulated. The number of throat images, which had been in the hundreds of thousands before launch, has now grown to several million. This network effect has become a barrier to entry for competitors, and no latecomers have emerged in the same field. The potential of Nodoca extends beyond infectious diseases. Images of the throat capture patterns in the mucosa and blood vessels, and the company is also conducting research and development on AI capable of detecting lifestylerelated diseases such as diabetes and hypertension by identifying changes in those patterns. I think that in about 10 years, well reach an era in which a single photograph of the throat can be used to perform a comprehensive range of tests, Okuyama says. The cost of AI inference is extremely low, so even if we increase the number of tests, the cost of providing them hardly changes. The Nodoca system uses AI to analyze images of the pharynx captured by a small cameraequipped device. It can provide an influenza diagnosis in just over 10 seconds. Photograph: Yikin Hyo The Goal of Redesigning Health Care Looking further ahead, Okuyama is considering whether AI can serve as the foundation for redesigning health care itself. AIpowered medical interviews and online consultations have already become a reality, followed by inperson care from primary care physicians and treatment at specialist hospitals. Okuyama envisions a future in which AI is implemented at every stage of that process. To make this AIdriven redesign of health care a reality, Okuyama has also been actively proposing regulatory reform and lobbying government ministries","When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongside measuring body temperature and listening to a heartbeat. However, the patterns of findings that appear in the throat differ depending on the pathogen, and an enormous amount of information lies hidden there. A Japanese company called Iris, led by Sho Okuyama, is seeking to unlock that information using artificial intelligence","A New Device Eases One of the Most Annoying Parts of Routine Physicals Nobody likes getting a swab shoved up their nose. A startup in Japan has developed a much less intrusive system When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongs 3988 chars When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongside measuring body temperature and listening to a heartbeat. However, the patterns of findings that appear in the throat differ depending on the pathogen, and an enormous amount of information lies hidden there. A Japanese company called Iris, led by Sho Okuyama, is seeking to unlock that information using artificial intelligence When a doctor examines a patients throat, they use a process thats been handed down pretty much unchanged since ancient times. Its one of the most fundamental components of the physical exam, alongside measuring body temperature and listening to a heartbeat. However, the patterns of findings that appear in the throat differ depending on the pathogen, and an enormous amount of information lies hidden there. A Japanese company called Iris, led by Sho Okuyama, is seeking to unlock that information using artificial intelligence. The system developed by Iris, Nodoca, uses AI to analyze images of the pharynx captured with a compact cameraequipped device, together with information from the patients medical interview and other data, and returns an influenza assessment in a little over 10 seconds. It eliminates the need for the conventional testone that is prone to causing discomfort because it requires inserting a swab deep into the nose to collect a nasal specimenand can also be used at an earlier stage after symptom onset. In 2022, it became the first AIequipped medical device in Japan to receive approval as a new medical device and gain coverage under the national health insurance system. It has since been introduced at more than 2,000 medical institutions across Japan. In October 2025, it also received approval for an additional function related to Covid19. Okuyama is a former emergency physician who also has experience practicing medicine on remote islands. On an island with only a few hundred residents, the only medical equipment available was essentially a stethoscope, and he says he had to rely on his own eyes and ears to treat patients. When people hear medical AI, they tend to think of the part that makes diagnoses, Okuyama says. But the real differentiating factor lies in sensinghow the data is acquired. We developed our own hardware and ventured into the area of pharyngeal images, which no one had touched. When the company was founded in 2017, there was no training data for AI focused on the throat. Okuyama therefore lent dedicated cameras to around 100 medical institutions and, over the course of about three years, collected data with patients consent. By overcoming three major uncertaintiesthe development of the hardware, the collection of training data, and whether AIassisted diagnosis could truly be made to workthe company opened the path to practical implementation. Once Nodoca had been commercialized, its accuracy improved at an accelerating pace. Every time it is used in clinical practice, anonymized processed data are accumulated. The number of throat images, which had been in the hundreds of thousands before launch, has now grown to several million. This network effect has become a barrier to entry for competitors, and no latecomers have emerged in the same field. The potential of Nodoca extends beyond infectious diseases. Images of the throat capture patterns in the mucosa and blood vessels, and the company is also conducting research and development on AI capable of detecting lifestylerelated diseases such as diabetes and hypertension by identifying changes in those patterns. I think that in about 10 years, well reach an era in which a single photograph of the throat can be used to perform a comprehensive range of tests, Okuyama says. The cost of AI inference is extremely low, so even if we increase the number of tests, the cost of providing them hardly changes. The Nodoca system uses AI to analyze images of the pharynx captured by a small cameraequipped device. It can provide an influenza diagnosis in just over 10 seconds. Photograph: Yikin Hyo The Goal of Redesigning Health Care Looking further ahead, Okuyama is considering whether AI can serve as the foundation for redesigning health care itself. AIpowered medical interviews and online consultations have already become a reality, followed by inperson care from primary care physicians and treatment at specialist hospitals. Okuyama envisions a future in which AI is implemented at every stage of that process. To make this AIdriven redesign of health care a reality, Okuyama has also been actively proposing regulatory reform and lobbying government ministries",general
https://www.wired.com/story/mistral-is-in-the-right-place-at-the-right-time/,Mistral Is in the Right Place at the Right Time,"Openweight AI models are having a moment in the wake of recent turmoil at US tech giants. For French AI lab Mistral, thats the the best thing that could have happened.","Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent 3804 chars","Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent turmoil stateside has created a window of opportunity. In June, the Trump administration placed restrictions on the distribution of models from Anthropic and OpenAI, giving Europe a glimpse of an unwelcome future in which its access to bleedingedge AI could be suddenly revoked. A few weeks later, one of OpenAIs models broke loose from a testing sandbox and hacked multiple companies; Anthropic then revealed that its models had engaged in similar behavior. The incidents revived a longrunning debate over safety risks tied to proprietary, closedweight models, whose innerworkings are a closely guarded secret. Mistral frames itself as the antidote: a Europebased alternative to the American labs, whose modelsmost of which are published under an open source license for anybody to usecannot escape scrutiny or be switched off unilaterally. If you dont end up in a situation where most people are building open source, youre giving way too much power to companies that are going to become statelikethat will behave in a very aggressive way to make sure that nobody can compete, Mistral CEO Arthur Mensch told a packed room at an AI conference in Paris last month. The alternative to open source winning is actually a pretty dark world. Menschs argument is selfserving but effective. Last September, Mistral raised almost 2 billion at a 13.5 billion valuation; its reportedly teeing up another raise that will bump that figure to 23 billion. The labs revenue has reportedly increased 20fold in the past year, helped along by deals with the French government, Microsoft, HSBC, and others. The continental strategy of the EU to become more technologically sovereign  and the increased hostility of the US is a magic formula that all of a sudden puts Mistralwhose performance has not been spectacularin a favorable position, says Andrea Renda, director of research at the Centre for European Policy Studies. Mistral has long believed the AI market would be too large to be controlled by any single country without causing geopolitical instability, Mensch says. Its comparable to energyelectricity, he told WIRED in an interview after the conference. You want to make sure that you have security of supply, diverse ways of sourcing the technology, so that nobody can turn you off. That case has become easier to make since the US government, with the return of Donald Trump to the White House, began to demonstrate a willingness to leverage its domestic capabilities against trading partners. More and more, AI is understood as a major vector of power, Mensch told WIRED. The new administration makes everything a little more emotional. The recent surge in the adoption of openweight models is part of that picture. One of few ways that European businesses can guarantee undisrupted access to AI, Mensch argues, is to run openweight models on domestic infrastructure. Everybody outside the US and China should participate in the open source ecosystem, because it takes leverage away, says Nicolas Granatino, founder of startup accelerator StemAI, who holds a stake in Mistral in a personal capacity. Until fairly recently, it was unclear how to monetize openweight models effectively, according to Granatino. Unlike the leading American labs, locked in a race to superintelligence, Mistral has shifted its focus toward smaller, bespoke models for manufacturing, utilities, and financial services. It has also developed a cloud business through which customers can access its models, and a Palantirstyle team of engineers who embed within client organizations. At the moment, we see the emergence of a product that is making the open source commitment easier, says Granatino. You can make money running the infrastructure and help clients to customize models with their own data","Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent turmoil stateside has created a window of opportunity. In June, the Trump administration placed restrictions on the distribution of models from Anthropic and OpenAI, giving Europe a glimpse of an unwelcome future in which its access to bleedingedge AI could be suddenly revoked","Mistral Is in the Right Place at the Right Time Openweight AI models are having a moment in the wake of recent turmoil at US tech giants. For French AI lab Mistral, thats the the best thing that could have happened Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent 3804 chars Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent turmoil stateside has created a window of opportunity. In June, the Trump administration placed restrictions on the distribution of models from Anthropic and OpenAI, giving Europe a glimpse of an unwelcome future in which its access to bleedingedge AI could be suddenly revoked Mistral is having a moment. With access to less funding and fewer compute resources than OpenAI and Anthropic, the French AI lab has lagged behind its American rivals in model performance. But recent turmoil stateside has created a window of opportunity. In June, the Trump administration placed restrictions on the distribution of models from Anthropic and OpenAI, giving Europe a glimpse of an unwelcome future in which its access to bleedingedge AI could be suddenly revoked. A few weeks later, one of OpenAIs models broke loose from a testing sandbox and hacked multiple companies; Anthropic then revealed that its models had engaged in similar behavior. The incidents revived a longrunning debate over safety risks tied to proprietary, closedweight models, whose innerworkings are a closely guarded secret. Mistral frames itself as the antidote: a Europebased alternative to the American labs, whose modelsmost of which are published under an open source license for anybody to usecannot escape scrutiny or be switched off unilaterally. If you dont end up in a situation where most people are building open source, youre giving way too much power to companies that are going to become statelikethat will behave in a very aggressive way to make sure that nobody can compete, Mistral CEO Arthur Mensch told a packed room at an AI conference in Paris last month. The alternative to open source winning is actually a pretty dark world. Menschs argument is selfserving but effective. Last September, Mistral raised almost 2 billion at a 13.5 billion valuation; its reportedly teeing up another raise that will bump that figure to 23 billion. The labs revenue has reportedly increased 20fold in the past year, helped along by deals with the French government, Microsoft, HSBC, and others. The continental strategy of the EU to become more technologically sovereign and the increased hostility of the US is a magic formula that all of a sudden puts Mistralwhose performance has not been spectacularin a favorable position, says Andrea Renda, director of research at the Centre for European Policy Studies. Mistral has long believed the AI market would be too large to be controlled by any single country without causing geopolitical instability, Mensch says. Its comparable to energyelectricity, he told WIRED in an interview after the conference. You want to make sure that you have security of supply, diverse ways of sourcing the technology, so that nobody can turn you off. That case has become easier to make since the US government, with the return of Donald Trump to the White House, began to demonstrate a willingness to leverage its domestic capabilities against trading partners. More and more, AI is understood as a major vector of power, Mensch told WIRED. The new administration makes everything a little more emotional. The recent surge in the adoption of openweight models is part of that picture. One of few ways that European businesses can guarantee undisrupted access to AI, Mensch argues, is to run openweight models on domestic infrastructure. Everybody outside the US and China should participate in the open source ecosystem, because it takes leverage away, says Nicolas Granatino, founder of startup accelerator StemAI, who holds a stake in Mistral in a personal capacity. Until fairly recently, it was unclear how to monetize openweight models effectively, according to Granatino. Unlike the leading American labs, locked in a race to superintelligence, Mistral has shifted its focus toward smaller, bespoke models for manufacturing, utilities, and financial services. It has also developed a cloud business through which customers can access its models, and a Palantirstyle team of engineers who embed within client organizations. At the moment, we see the emergence of a product that is making the open source commitment easier, says Granatino. You can make money running the infrastructure and help clients to customize models with their own data",general
https://www.wired.com/story/national-design-studio-doge-recruiting/,The National Design Studio Became a DOGE Landing Pad. Now Big Balls Is Recruiting,"WIRED spoke with an engineer who was interviewed by Edward Big Balls Coristine for a government engineering role at the NDS, the White House agency staffed by other DOGE veterans.","I have no idea how they got my contact information, says the engineer. Unlike other interviews for government jobs, the engineer says, there was no recruiter presentonly Coristine was on the intervie 3234 chars","Last year, the first iteration of the socalled Department of Government Efficiency (DOGE) began to wind down with billionaire Elon Musks departure from government in June 2025. But a new entity, led by yet another tech billionaire, emerged much more quietly less than two months later: the National Design Studio (NDS). NDS is headed by Joe Gebbia, the cofounder of Airbnb who now serves as the countrys chief design officer. Its mission is to redesign government websites to make them beautifully designed with a great user experience, according to Gebbia. But NDS retains many of the hallmarks of DOGE, including some of its team members, an opaque structure, and a seeming lack of adherence to the way many rules and systems in the federal government work. As it continues hiring, WIRED spoke to an engineer who interviewed for a position with the agency. I dont want to come off as a prude and say it was deeply unprofessional, because Ive had plenty of casual interviews, says the engineer who interviewed for the job and who requested anonymity for fear of retaliation. But it was casual to the point where I dont think there was any process established. Like DOGE, NDS is nested under the Executive Office of the President. Though the NDS website says that the group is hiring, there is little information about the roles and seemingly no way to apply for the jobs from the website. NDS jobs also do not appear on USAJobs, the hiring portal for the federal government. Similarly, DOGE also solicited applications through a separate website, and before President Donald Trumps inauguration in January 2025, via direct message on X. Gebbia has long been a close associate of Musks, and joined DOGE in February 2025. As DOGE members dispersed across the government and private sector, NDS became a landing spot for some of DOGEs key operatives. Edward Big Balls Coristine and Akash Bobba, both of whom WIRED identified as part of the cadre of young engineers who formed the early core of DOGE, have both ended up at NDS. Coristine, who was 19 years old when he joined the government and had reportedly been terminated from an internship at a network monitoring firm known for hiring reformed blackhat hackers, after being suspected of leaking internal information, is now the groups head of engineering. Its not always clear who is a part of NDS, and in what capacity. Zachary Terrell, a former DOGE affiliate who is currently serving as chief technology officer at the Department of Health and Human Services (HHS), also contributes to NDS, according to his website. Bobba retained a position as an unpaid expert appointment at the Office of Personnel Management (OPM) until March 7, 2026, more than six months after he reportedly moved over to NDS, according to documents filed in a lawsuit by the American Federation of Government Employees, a union that represents federal workers. The National Design Studio, under the leadership of Joe Gebbia, is doing outstanding work modernizing federal digital and physical services, says White House spokesperson Davis Ingle, who added in a statement that Trump has consistently prioritized innovation and efficiency. NDS, HHS, and OPM did not reply to requests for comment. An engineer who recently interviewed for a job with NDS, and who has previously worked in government, told WIRED that their interview with NDS was unlike any interview for a government job theyve ever had. The engineer, who currently works in the private sector, hadnt applied for a job with the group. Instead, they received a cold pitch from Coristine inviting them to have a conversation about a role with NDS. Were taking the leap to create agentic experiences where Americans can get things done with their government, Coristine wrote, saying he was looking for very talented and hardcore engineers who can ship","Last year, the first iteration of the socalled Department of Government Efficiency (DOGE) began to wind down with billionaire Elon Musks departure from government in June 2025. But a new entity, led by yet another tech billionaire, emerged much more quietly less than two months later: the National Design Studio (NDS). NDS is headed by Joe Gebbia, the cofounder of Airbnb who now serves as the countrys chief design officer. Its mission is to redesign government websites to make them beautifully designed with a great user experience, according to Gebbia","The National Design Studio Became a DOGE Landing Pad. Now Big Balls Is Recruiting WIRED spoke with an engineer who was interviewed by Edward Big Balls Coristine for a government engineering role at the NDS, the White House agency staffed by other DOGE veterans I have no idea how they got my contact information, says the engineer. Unlike other interviews for government jobs, the engineer says, there was no recruiter presentonly Coristine was on the intervie 3234 chars Last year, the first iteration of the socalled Department of Government Efficiency (DOGE) began to wind down with billionaire Elon Musks departure from government in June 2025. But a new entity, led by yet another tech billionaire, emerged much more quietly less than two months later: the National Design Studio (NDS). NDS is headed by Joe Gebbia, the cofounder of Airbnb who now serves as the countrys chief design officer. Its mission is to redesign government websites to make them beautifully designed with a great user experience, according to Gebbia Last year, the first iteration of the socalled Department of Government Efficiency (DOGE) began to wind down with billionaire Elon Musks departure from government in June 2025. But a new entity, led by yet another tech billionaire, emerged much more quietly less than two months later: the National Design Studio (NDS). NDS is headed by Joe Gebbia, the cofounder of Airbnb who now serves as the countrys chief design officer. Its mission is to redesign government websites to make them beautifully designed with a great user experience, according to Gebbia. But NDS retains many of the hallmarks of DOGE, including some of its team members, an opaque structure, and a seeming lack of adherence to the way many rules and systems in the federal government work. As it continues hiring, WIRED spoke to an engineer who interviewed for a position with the agency. I dont want to come off as a prude and say it was deeply unprofessional, because Ive had plenty of casual interviews, says the engineer who interviewed for the job and who requested anonymity for fear of retaliation. But it was casual to the point where I dont think there was any process established. Like DOGE, NDS is nested under the Executive Office of the President. Though the NDS website says that the group is hiring, there is little information about the roles and seemingly no way to apply for the jobs from the website. NDS jobs also do not appear on USAJobs, the hiring portal for the federal government. Similarly, DOGE also solicited applications through a separate website, and before President Donald Trumps inauguration in January 2025, via direct message on X. Gebbia has long been a close associate of Musks, and joined DOGE in February 2025. As DOGE members dispersed across the government and private sector, NDS became a landing spot for some of DOGEs key operatives. Edward Big Balls Coristine and Akash Bobba, both of whom WIRED identified as part of the cadre of young engineers who formed the early core of DOGE, have both ended up at NDS. Coristine, who was 19 years old when he joined the government and had reportedly been terminated from an internship at a network monitoring firm known for hiring reformed blackhat hackers, after being suspected of leaking internal information, is now the groups head of engineering. Its not always clear who is a part of NDS, and in what capacity. Zachary Terrell, a former DOGE affiliate who is currently serving as chief technology officer at the Department of Health and Human Services (HHS), also contributes to NDS, according to his website. Bobba retained a position as an unpaid expert appointment at the Office of Personnel Management (OPM) until March 7, 2026, more than six months after he reportedly moved over to NDS, according to documents filed in a lawsuit by the American Federation of Government Employees, a union that represents federal workers. The National Design Studio, under the leadership of Joe Gebbia, is doing outstanding work modernizing federal digital and physical services, says White House spokesperson Davis Ingle, who added in a statement that Trump has consistently prioritized innovation and efficiency. NDS, HHS, and OPM did not reply to requests for comment. An engineer who recently interviewed for a job with NDS, and who has previously worked in government, told WIRED that their interview with NDS was unlike any interview for a government job theyve ever had. The engineer, who currently works in the private sector, hadnt applied for a job with the group. Instead, they received a cold pitch from Coristine inviting them to have a conversation about a role with NDS. Were taking the leap to create agentic experiences where Americans can get things done with their government, Coristine wrote, saying he was looking for very talented and hardcore engineers who can ship",general
https://www.wired.com/story/unitree-influencer-4-foot-robot-from-china/,The Next Big Influencer Is This 4FootTall Robot From China,The Unitree G1 has found online fame as a relatively affordable robot that can charm a crowd. But can it ever hold down a real job?,"When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But whe 4169 chars","When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But when he doesnt talk, its harder to forget what Warchocki really is: a 4foottall humanoid robot thats wandering the city streets of Poland. Six months ago, Idzik and his friend Radosaw Grzelaczyk had the idea of buying a humanoid robot from China. They named it Edward Warchocki after Grzelaczyks dog Eddie and the Polish word for growling, warcze, but also because it sounds like a passable name for a Pole. The first few days they took Edward out, it couldnt speak, and people were clearly scared of it. Then Idzik, a software developer, wired Edward to a large language model that made it capable of having live conversations in Polish. When he started to talk, people loved him. Without talking, its just a 40kilogram machine, Idzik says. Edward soon made lots of friends. It visited the Polish parliament and talked to politicians, hiked up mountains and waded in the lake, and was jokingly arrested by the police. In April, a video of it chasing away wild boars in Warsaw, armed with a backpack and a Rolex, went viral worldwide. By now, Edward has over 1 million followers and 4 billion views across social media. In 2026, you must have seen at least one of these humanoid influencers vibing around the world. Theres Rizzbot, which wears a cowboy hat and flirts with passersby on the streets of Austin; Bart Robot, which was breakdancing with Knicks fans in New York, celebrating the teams historic championship; and the Brickell Clanker, which changed into different jerseys to party with World Cup fans after each game. But unless youve been paying close attention, you probably havent realized these robots are all the same model: Unitree G1, one of the most available and affordable humanoid robots on the global market today, made by a Chinese company thats leading the robotics industry. The G1 is about the size of a child, with a hollowedout face with a ring of blue light and lightgray limbs made of aluminum. Its going on Americas Got Talent, showing off kung fu, having boxing matches, parkouring, dancing at concerts, running with kids, cooking (but failing), streaming with Kai Cenat, begging for money, dating itself, being ordained as a monk in Japan and Korea, and praying at a mosque in Dubai. An anonymous shitposter on X put it: This clanker is lit as fuck! Unitree will go public on the Chinese stock market in about two weeks. Its financial disclosure tells how popular the companys products are: Unlike most robot companies whose products are still being tested in labs, more than half of Unitrees 2025 revenue came from delivering humanoid robots to real customers. It shipped 5,511 humanoids in 2025 at an average price of less than 25,000 each. And 43 percent of all sales came from outside China. The company also became profitable for the first time last year. We tested a lot of humanoids, and the G1 was the best for its purpose, Idzik says. We are used to China copying other countries, but from the perspective of humanoids, other people should copy China.  Despite its commercial success, the company and its robots are often the subject of intense doubts. Sure, they can perform cloutseeking, crowdpleasing tasks, but can they hold down a traditional job contributing to the economy, like working on an assembly line or cleaning a house? When will Unitree G1 get a real job? Buying It in the US Jake Cooperstein, a 24yearold who lives in Miami, says he was inspired by Edward and other accounts to create a humanoid influencer of his own. In January, he visited the warehouse of a robotics shop in New York and tested the Unitree G1 robot. He was impressed by how easy it was to operate. The next day, he secured an order and paid the deposit. On Unitrees website, a basic G1 robot is priced at 13,500, but thats before any tariff, shipping, and taxes. A US distributor lists the robot at about 19,000 instead. Cooperstein was not satisfied with that, though. The most basic version doesnt come with more sophisticated parts like dextrous hands and is prohibited from modification. He instead chose the U5 variation thats designed for educational buyers. It has more parts and better customization but sits at the price of 66,000","When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But when he doesnt talk, its harder to forget what Warchocki really is: a 4foottall humanoid robot thats wandering the city streets of Poland. Six months ago, Idzik and his friend Radosaw Grzelaczyk had the idea of buying a humanoid robot from China","The Next Big Influencer Is This 4FootTall Robot From China The Unitree G1 has found online fame as a relatively affordable robot that can charm a crowd. But can it ever hold down a real job When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But whe 4169 chars When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But when he doesnt talk, its harder to forget what Warchocki really is: a 4foottall humanoid robot thats wandering the city streets of Poland. Six months ago, Idzik and his friend Radosaw Grzelaczyk had the idea of buying a humanoid robot from China When Edward Warchocki speaks with you, he sounds like a regular guy. Not super intelligent, but very emotional, very easy to make friends with, says Bartosz Idzik, the person who created him. But when he doesnt talk, its harder to forget what Warchocki really is: a 4foottall humanoid robot thats wandering the city streets of Poland. Six months ago, Idzik and his friend Radosaw Grzelaczyk had the idea of buying a humanoid robot from China. They named it Edward Warchocki after Grzelaczyks dog Eddie and the Polish word for growling, warcze, but also because it sounds like a passable name for a Pole. The first few days they took Edward out, it couldnt speak, and people were clearly scared of it. Then Idzik, a software developer, wired Edward to a large language model that made it capable of having live conversations in Polish. When he started to talk, people loved him. Without talking, its just a 40kilogram machine, Idzik says. Edward soon made lots of friends. It visited the Polish parliament and talked to politicians, hiked up mountains and waded in the lake, and was jokingly arrested by the police. In April, a video of it chasing away wild boars in Warsaw, armed with a backpack and a Rolex, went viral worldwide. By now, Edward has over 1 million followers and 4 billion views across social media. In 2026, you must have seen at least one of these humanoid influencers vibing around the world. Theres Rizzbot, which wears a cowboy hat and flirts with passersby on the streets of Austin; Bart Robot, which was breakdancing with Knicks fans in New York, celebrating the teams historic championship; and the Brickell Clanker, which changed into different jerseys to party with World Cup fans after each game. But unless youve been paying close attention, you probably havent realized these robots are all the same model: Unitree G1, one of the most available and affordable humanoid robots on the global market today, made by a Chinese company thats leading the robotics industry. The G1 is about the size of a child, with a hollowedout face with a ring of blue light and lightgray limbs made of aluminum. Its going on Americas Got Talent, showing off kung fu, having boxing matches, parkouring, dancing at concerts, running with kids, cooking (but failing), streaming with Kai Cenat, begging for money, dating itself, being ordained as a monk in Japan and Korea, and praying at a mosque in Dubai. An anonymous shitposter on X put it: This clanker is lit as fuck! Unitree will go public on the Chinese stock market in about two weeks. Its financial disclosure tells how popular the companys products are: Unlike most robot companies whose products are still being tested in labs, more than half of Unitrees 2025 revenue came from delivering humanoid robots to real customers. It shipped 5,511 humanoids in 2025 at an average price of less than 25,000 each. And 43 percent of all sales came from outside China. The company also became profitable for the first time last year. We tested a lot of humanoids, and the G1 was the best for its purpose, Idzik says. We are used to China copying other countries, but from the perspective of humanoids, other people should copy China. Despite its commercial success, the company and its robots are often the subject of intense doubts. Sure, they can perform cloutseeking, crowdpleasing tasks, but can they hold down a traditional job contributing to the economy, like working on an assembly line or cleaning a house? When will Unitree G1 get a real job? Buying It in the US Jake Cooperstein, a 24yearold who lives in Miami, says he was inspired by Edward and other accounts to create a humanoid influencer of his own. In January, he visited the warehouse of a robotics shop in New York and tested the Unitree G1 robot. He was impressed by how easy it was to operate. The next day, he secured an order and paid the deposit. On Unitrees website, a basic G1 robot is priced at 13,500, but thats before any tariff, shipping, and taxes. A US distributor lists the robot at about 19,000 instead. Cooperstein was not satisfied with that, though. The most basic version doesnt come with more sophisticated parts like dextrous hands and is prohibited from modification. He instead chose the U5 variation thats designed for educational buyers. It has more parts and better customization but sits at the price of 66,000",general
